JobID	Cost
16704612	1200.00
16705053	156.25
16705247	33.57
16706317	66.86
16707040	321.52
16707045	104.43
16707367	405.22
16708721	11.00
16710452	26.18
16710884	150000.00
16711114	27.50
16713299	100.14
16713798	132.12
16714186	40.52
16714472	148.90
16714636	1032.50
16715815	351.33
16716661	30.55
16717824	42.74
16719731	122.45
16720135	1156.70
16720234	None
16720391	123.80
16720857	38.75
16722147	105.19
16722573	113.95
16723047	8851.44
16723427	37.75
16723638	24.00
16723857	30.95
16724380	158.65
16724390	20.60
16724449	65.29
16725402	343.05
16726045	63.53
16728258	30.24
16728301	34.10
16728320	29.29
16728367	82.73
16729189	43.27
16729928	74.70
16731765	51.11
16731934	122.48
16732331	60.44
16732526	778.65
16734032	107.60
16734219	215.89
16734533	80.60
16734872	83.36
16735145	23.85
16735328	131.85
16736410	6447.20
16737993	101.00
16738530	48.05
16738572	52.36
16738631	96.00
16739794	13.20
16740459	85.71
16742461	12.20
16743098	106.35
16744766	5461.08
16744808	5010.12
16744978	88.20
16745202	20.75
16745785	5944.67
16746189	18.91
16747308	138.45
16748202	28.00
16748942	99.07
16749195	24.75
16754816	58680.50
16755193	28.76
16755727	25.83
16756650	29.40
16756903	50.65
16757187	29.52
16759533	18.00
16759608	39.75
16760302	29.15
16760337	51.50
16760501	478.50
16760666	37.71
16761619	14.60
16761885	15.45
16762867	14.33
16763844	7199.45
16764088	105.20
16764346	47.81
16764363	1132.50
16765552	120.55
16766054	92.00
16766927	115.60
16767204	40.28
16767817	29.81
16769567	561682.50
16770774	108.05
16770989	39.40
16771273	96.85
16774655	39.70
16776942	6339.00
16777019	26041.15
16777395	36.22
16777724	65.44
16777937	412.65
16778040	73.30
16778238	125.24
16778786	1213.64
16778937	140.31
16779471	128.00
16779586	105.40
16779809	1170.83
16779963	7849.45
16780957	34.75
16781357	69.15
16785554	31.10
16786235	9182.75
16786427	140.55
16786653	30.00
16786660	117.50
16786714	163.85
16787154	28.81
16788353	22.56
16790660	11.25
16791046	45.50
16793035	33.45
16793290	125.44
16796506	49.00
16800034	36.90
16801093	30.81
16801430	80.81
16802510	34.85
16804792	52.00
16819676	146.60
16821868	43.65
16822478	20.57
16824471	7038.45
16826353	114.86
16830421	31.55
16834833	120.10
16835453	244.88
16836202	52.25
16836719	104.95
16838106	361.07
16839356	34.25
16839730	108.93
16840497	46.75
16841696	67.00
16841884	87.67
16845358	11.50
16845702	10.88
16850356	1292.50
16853395	103.20
16857432	24.90
16857996	26.00
16861697	107.90
16862132	48.86
16864214	144.15
16869420	288.25
16869452	22.95
16872532	27.33
16872743	1314.58
16891186	25.83
16892675	5113.50
16892831	113.50
16892890	122.60
16893090	176.13
16893332	274.80
16893381	13.15
16893406	308.79
16893538	308.40
16893552	1320.00
16893617	55142.30
16893687	1200.00
16893910	1300.00
16895206	6035.71
16896587	101.15
16898425	527.19
16899165	54919.35
16900266	2.80
16903040	30.60
16903052	1194.33
16903324	173.33
16910248	20.33
16911105	124.20
16913575	37.65
16913597	12.47
16915812	95.14
16917590	91.70
16917928	25.00
16918040	26.57
16918183	98.70
16919301	32.59
16920031	129.00
16920115	29.62
16920209	109.67
16921094	51.67
16924981	5.77
16925168	1235.00
16925720	226.75
16928043	1151.25
16929453	79.00
16931648	389.27
16934633	56862.20
16936487	24.39
16936874	22.86
16937167	14.58
16937287	129.30
16937780	36.37
16939119	37.15
16939568	57.24
16939754	175.15
16940666	1056.80
16940679	111.30
16941494	238.00
16943304	72.38
16944479	189.10
16947064	3216.22
16948427	463.25
16948973	541666666.25
16949890	19.77
16949990	13.50
16951448	26.25
16957825	31.15
16958439	15.48
16960675	34.62
16960843	19.70
16961133	71.18
16961691	37.50
16963148	24691358.00
16964287	41.80
16965324	1300.00
16965325	1405.83
16965773	21.62
16967435	198.00
16967687	21.70
16968239	107.38
16969475	1117.50
16970957	5821.77
16971450	1755.33
16971950	87.25
16973171	22.75
16974994	1219.50
16979248	28.62
16980565	23.05
16981754	103.36
16981839	24.00
16982509	127.93
16982739	363.60
16983270	488.06
16983989	166.75
16984029	120.35
16984056	73.00
16987130	107.62
16987357	319.20
16988302	32.95
16988311	25.40
16988532	12.40
16990061	1055.00
16991126	369.70
16991972	123.57
16992384	9340.80
16994140	133.00
16995138	37.10
16996615	37.62
16998339	1165.40
16998340	1121.25
17004026	138.62
17004306	6.90
17005440	37.05
17007080	30.55
17007136	418.20
17007151	385.81
17008429	20.65
17010587	5370.30
17010634	115.00
17010726	106.10
17011484	114.48
17014087	105.55
17015302	108.00
17018675	21.11
17019874	22162.14
17022029	27.05
17022318	442.71
17022371	492.80
17022423	5.75
17023114	132.16
17024222	568.05
17025455	101.86
17026086	1014.65
17026211	24.29
17027236	25.00
17029330	61.40
17029351	32.00
17030451	51.57
17032588	94.25
17034639	156.87
17034709	114.67
17036585	22.80
17036796	125.65
17038185	16.65
17038658	1999.75
17038796	16.80
17038815	92.55
17038897	20.85
17039924	21.14
17040228	28.25
17040229	24360.50
17040371	141.70
17042497	119.29
17042538	22.55
17042937	84.95
17043107	23.75
17043109	24.38
17043791	144.29
17043934	395.00
17044854	21.25
17045045	28.75
17047443	319.81
17051224	89.62
17055358	22.89
17058484	137.45
17058763	24.50
17058860	37.62
17060291	107.33
17061517	69.55
17062479	95.90
17065536	107.92
17067152	20.09
17068949	481.80
17071443	35.65
17072235	409.95
17072569	1337.50
17074175	110.14
17075305	21.35
17077326	20.80
17078409	7.89
17079370	21.19
17079591	1339.90
17080808	44.17
17081183	59.00
17081826	435.67
17081866	134.44
17083549	144.90
17085230	1269.45
17085644	403.75
17086086	1260.00
17086483	367.25
17087237	27.15
17088509	385.67
17090046	1214.29
17097283	29.86
17097456	86.29
17099724	20.27
17100065	135.95
17100488	9.76
17101119	23.12
17102390	1010.19
17106029	58.52
17107255	156.35
17107791	78.23
17111448	20.80
17113312	11.29
17114368	45.75
17114370	14.20
17115197	417.08
17116148	49.60
17116773	37.60
17119076	27.55
17120932	228.43
17120936	159.70
17122098	68.00
17124347	5.05
17125058	113.29
17125188	19.55
17126653	21.38
17129084	22.50
17129455	1412.50
17130115	22.00
17131758	152.15
17132891	1247.50
17133423	423.90
17140319	21.50
17143791	136.33
17145918	121.70
17148152	135.48
17149486	7.00
17151897	2864.86
17154646	93.37
17155091	6057.90
17157363	30.15
17157421	90.06
17157643	111.19
17161517	21.38
17169221	5.00
17169542	50.94
17174048	413.93
17178261	29.05
17183757	67.30
17184832	21.29
17184865	19.85
17184941	21.65
17184999	24.25
17185472	None
17186506	1316.35
17193725	109.55
17193737	72.15
17194037	20.45
17199993	676.40
17200736	19.55
17202151	1429.65
17204636	33.95
17205127	370.20
17205195	20.73
17209715	58.50
17212389	118.24
17213504	99.50
17214991	20.76
17216139	96.45
17217109	97.89
17220493	40.00
17220534	37.14
17230587	37.08
17230896	1233.33
17232836	1048.50
17233732	352.85
17236778	36.30
17236940	34.55
17240371	130.45
17243763	31.90
17244165	7.40
17245012	983.86
17245138	1615.25
17247440	988.45
17248279	6638.00
17249200	26.90
17252426	1277.50
17253585	388.30
17254081	124.00
17254087	3308.20
17254235	155.75
17256648	2227.56
17256864	3664.20
17269468	120.47
17270642	104.50
17270970	14.70
17274395	50.00
17276068	415.95
17278752	14.95
17280667	50.30
17283345	114.40
17286923	109.47
17293210	26.67
17294619	238.50
17299636	23.95
17300102	22.55
17300838	54.15
17302331	68.12
17306947	16.40
17308369	108.08
17315741	27.43
17318502	2011.00
17318797	18.78
17319804	36.70
17321672	88.05
17321989	24.67
17322111	3.50
17322444	406.55
17322757	121.50
17323336	23.50
17323626	12.60
17323874	1971.86
17327310	10.12
17327992	25.00
17328408	56.10
17334245	123.75
17335850	50.00
17337964	101.95
17339426	335.75
17339695	38.40
17346533	7303.73
17351291	13.55
17351600	114.60
17351828	None
17356639	59.55
17365331	13.20
17365395	22.14
17369667	50.35
17370045	4.79
17375170	50.38
17377246	343.10
17377849	306372.33
17378074	8503.15
17378140	29.00
17378941	1650.00
17379639	1525.00
17379993	6.30
17380834	1342.50
17381212	4.92
17382511	37.22
17382598	31.30
17383288	29.52
17385075	1567.86
17387825	106.48
17392459	100.21
17394830	6826.14
17395661	65.37
17396367	26.00
17398689	88.25
17399352	92.57
17400925	27.75
17401183	58.90
17416832	26.33
17417644	355.48
17419052	3577.60
17420663	1494.25
17427407	1232.50
17428360	993.75
17430415	377.80
17433347	2415.67
17433694	25.38
17435319	31.18
17435481	1669.25
17439023	157.45
17439970	47.15
17441199	80.30
17441855	6.80
17444730	114.67
17446122	74.71
17446170	109.95
17446725	98.50
17446933	4.56
17447859	99.48
17448930	35.54
17449194	1397.50
17449600	139.30
17450250	426.80
17450430	283.27
17451974	30674.55
17452056	68.38
17456024	95.15
17461839	36.11
17463173	1530.00
17464444	4427.40
17465462	5.00
17466599	96.75
17468204	9.55
17470002	143.80
17470428	5659.14
17471611	6562.70
17473148	40.85
17476933	9.83
17477236	80.93
17477282	113.45
17477848	124.40
17479159	5628.10
17479810	217.38
17481003	7.85
17481718	174.43
17484138	26.35
17484875	31.67
17487870	80.24
17487948	42.50
17490210	872.83
17490482	22393.95
17491010	31.29
17491860	29312.37
17493127	99.10
17493777	4048.67
17496656	383.35
17498667	21931.40
17499082	25.00
17501225	4112.50
17501586	87.80
17511202	14.50
17512204	41.15
17512842	36.05
17517024	88.00
17519256	102.48
17519437	118.65
17519564	32.00
17519731	33.25
17520073	35.45
17520107	45.24
17522209	680.00
17526051	191.35
17526890	21.50
17528894	19.65
17530037	79.30
17532892	3.64
17534903	72.11
17536582	15.48
17536708	211.05
17539111	1035.00
17547317	99.50
17547619	91.50
17547992	47.62
17550078	115.50
17550780	501.25
17556878	85.48
17559383	351.38
17560614	35.45
17561581	109.09
17564698	43.36
17565359	35.00
17565694	4.25
17565749	78.45
17566520	66.29
17566962	185925.67
17566995	175640.92
17569372	10.88
17574166	28.70
17577344	4448.05
17578724	53.89
17582092	26.17
17584735	118.81
17586558	133.52
17587199	60.10
17588528	3521.11
17592171	91.15
17595052	24.25
17601309	142.60
17604635	30.60
17607693	99.75
17607833	107.70
17608191	203.31
17608414	257.17
17609624	101.50
17619711	109.84
17619749	15.15
17619847	18.50
17622298	115.00
17623068	1236.48
17624228	337.06
17624443	102.62
17626185	25.11
17626948	1059.91
17627603	30.90
17628003	16.00
17628178	15.05
17628711	9729.47
17631695	25.00
17632436	103.25
17634597	59.44
17635584	1074.33
17635590	40.00
17635920	33.80
17637709	81.65
17645984	20.35
17646170	53.79
17646199	14.00
17646706	112.50
17647775	27.56
17648124	93.20
17648262	833.45
17648479	1434.15
17648784	82.00
17649555	113.70
17650709	1104.05
17651331	166.90
17651820	1536.78
17655387	9001.28
17655956	4001.15
17659985	365.15
17661517	116.86
17662929	7.24
17663267	7388.67
17663708	121.71
17665047	128.90
17665703	547.90
17666231	5176.62
17670229	916.21
17671110	342.15
17672143	6521.60
17672983	22.00
17673620	265.30
17676239	60.30
17676665	665.00
17676762	280.25
17676790	18.35
17676873	436.86
17678211	148.80
17687110	112500.00
17687627	85.50
17688701	10.50
17689777	1250.00
17691795	30.75
17693269	76.67
17694478	5.25
17694715	47.48
17697843	17.15
17701130	52.30
17702319	10.62
17703645	8.85
17704095	106.20
17704625	22.22
17704990	28.35
17706341	11.25
17707964	2852.25
17707981	22.25
17709066	94.40
17710781	25.00
17711977	2062.45
17712000	3485.95
17712861	26.67
17713965	162.85
17716258	4.71
17716525	8.75
17716855	30.11
17717036	8.70
17717434	53.75
17722515	34.00
17723100	8782.30
17734167	104.68
17735031	31.90
17735172	64.10
17736493	30.75
17736890	1337.50
17738073	8305.00
17738135	94.05
17738784	103.48
17740462	139.80
17741663	36.85
17742216	14090.45
17744110	33.67
17749053	51.75
17750546	None
17751594	40.42
17751703	41.75
17751828	22.60
17755009	315.90
17759631	46.14
17760302	46.92
17762331	10.60
17764157	170.00
17765964	35.75
17773458	563.67
17779871	82.59
17780358	11.40
17781057	30.00
17781103	123.62
17783863	5.19
17788013	123.79
17788150	405.22
17788546	6.52
17791744	27.15
17794144	28.35
17794245	25.90
17795787	123.95
17798729	1112.67
17800052	31.80
17801172	313.60
17802872	27.26
17802921	20.00
17803236	544.20
17803470	32.22
17810258	46.05
17810623	288.65
17813252	22.55
17813560	25.56
17813885	14.45
17814182	28.00
17815053	24.17
17816654	29.25
17816701	28.00
17823019	365.65
17825820	126.67
17826852	99.38
17828234	8944.85
17828557	89.75
17828568	319.00
17832137	116.33
17834132	41.10
17835639	486.10
17835778	1400.00
17836275	130.40
17840366	42.52
17840819	23.50
17841117	222.30
17842436	22.06
17843027	34.57
17843260	71.53
17843971	6921.90
17844016	5999.71
17844218	1300.00
17845631	None
17848756	124.38
17849061	1300.00
17850618	19.76
17851428	5.00
17853396	46.05
17858128	139.52
17858183	203.33
17859131	34.25
17859220	33.86
17867319	20.50
17868505	35.14
17869266	21.20
17870466	22.93
17871322	125.25
17873225	77.67
17874753	32.42
17876650	2347.80
17876863	26.05
17880249	95.35
17880305	36.53
17880613	433.10
17880652	7450.14
17882189	37.10
17884653	1027.92
17886436	304.69
17887994	83.59
17888954	32.65
17892473	24.64
17894122	63.30
17895616	3688.60
17896140	21.19
17897140	130.75
17900103	1431.50
17900109	68.45
17900144	129.71
17900647	50.14
17901685	72.71
17902959	60.21
17903118	56.24
17905092	169.05
17906472	23.95
17912851	273.00
17913867	87.05
17914684	35.06
17915751	65.33
17916307	71.15
17916312	37.05
17917334	136.29
17917751	22.70
17918624	18.35
17919539	56.24
17919871	45.67
17920138	75.14
17924922	108.33
17925558	120.00
17926160	112.11
17926881	56.15
17927154	20.80
17928487	25.00
17928623	1520.00
17930117	92.50
17932812	20.35
17934833	14.35
17937052	20.80
17937207	324.25
17937868	34.06
17938119	108.40
17939277	67.71
17942548	19.80
17942959	316.45
17944001	19.67
17946159	150.60
17946900	144.29
17947750	None
17947954	23.75
17948611	37.33
17949593	109.00
17956299	12.05
17956789	82.67
17958250	86.00
17958540	21.15
17960115	25.05
17960154	85.50
17960943	49.54
17963804	35.00
17964292	98.38
17965004	36.47
17965303	273.50
17965490	52.19
17965677	127.05
17966272	32.48
17966538	28.33
17966646	1141.67
17967198	89.70
17968028	27.76
17968441	164.75
17968632	97.30
17970208	61.05
17970878	115.45
17975546	123.35
17976865	27.00
17977124	70.40
17979261	24.35
17981290	39.00
17981347	19.72
17981709	31.25
17982104	24.83
17982924	33.14
17984220	70.60
17987235	113.55
17989810	235.43
17992900	32.43
17994313	40.42
17994617	61.30
18000901	98.85
18001239	244.60
18001548	66.45
18001916	38.90
18004914	36.67
18005821	11.10
18006069	35.00
18009731	43.90
18010346	59.76
18011025	130.14
18011690	123.10
18012739	126.50
18013386	291.35
18014197	21.60
18014567	162.78
18015359	88.57
18016049	34.76
18016470	453.87
18016775	2590.50
18016990	74.67
18018313	94.83
18018574	44.57
18018761	28.75
18019662	110.30
18020828	33.81
18021366	29.76
18022359	1207.50
18022494	48.05
18022751	21.75
18023096	60.10
18024305	32.86
18024511	19.24
18026383	184.00
18027206	45.40
18027607	33.33
18028452	2850.00
18030502	83.35
18032315	226.60
18033982	69.24
18034231	27.46
18034781	15.56
18035950	24.17
18036478	115.91
18036934	35.38
18037256	70.19
18037400	22.75
18039512	19.86
18046161	19.75
18046486	61.15
18048865	81.33
18049522	30.14
18050134	94.10
18050196	35.91
18050272	38.00
18051099	6.30
18051295	40.20
18051553	647.76
18053589	59.33
18054080	31.50
18055030	20.90
18055977	90.90
18056235	32.75
18056559	117.07
18056631	81.64
18056909	36.45
18057003	101.40
18062155	202.40
18063949	235.55
18065125	100.00
18065788	136.57
18066999	4.50
18067544	121.25
18067569	1525.00
18069230	20.00
18069662	27.86
18070590	81.60
18071764	95.75
18072609	3080.25
18073412	36.48
18073447	1287.50
18075271	316.60
18077482	358.58
18077751	78.73
18077873	32.45
18078263	76.75
18078433	107.15
18078711	139.19
18080381	76.57
18080479	4.69
18081966	2142.31
18082207	19.68
18082603	31.95
18083904	345.55
18084763	27.95
18085518	118.90
18091903	93.35
18092574	22.33
18093595	54.05
18094479	80.71
18095095	112.08
18096741	120.14
18097569	12.65
18099108	36.23
18099431	35.19
18100687	69.40
18101473	113.50
18102445	86.30
18102525	109.75
18103722	31.29
18105315	20.60
18108456	28.35
18111752	30.70
18112128	66666.00
18112689	32.05
18114151	70.50
18114692	282.15
18114857	24.76
18115055	1688.33
18115523	None
18116119	22.60
18119613	87.86
18121387	108.10
18122815	156.50
18123632	9.45
18124493	49.45
18125107	25.76
18126057	20.20
18127511	24.75
18127587	77.10
18128995	None
18129043	87.33
18129157	37.73
18135928	2248.70
18136913	86.70
18137182	30.86
18139911	83.33
18140224	6.50
18141266	18.33
18141306	126.86
18142392	35.11
18142921	7.15
18143900	21.80
18147934	76.00
18148329	50.30
18151022	30.00
18151236	21.90
18151430	48.50
18151445	49.05
18153587	132.30
18154488	12.00
18156547	159.71
18158344	51.75
18159884	21.55
18160434	None
18162408	45.71
18162617	138.50
18164578	32.77
18166067	41.00
18166757	75.09
18167587	101.14
18172125	29.00
18172299	39.50
18173645	1343.75
18175798	264.67
18176051	21.50
18182898	103.65
18187379	5.33
18191805	24841.75
18192062	197.67
18192826	99.86
18193326	94.00
18198231	38.94
18199750	111.90
18199868	77.55
18199993	1009.00
18200051	99.94
18201257	31.25
18205040	29.50
18205970	105.48
18208165	90.90
18208197	106.17
18208348	38.10
18209530	1056.82
18210909	189.18
18211094	16.00
18212367	7.25
18212799	408.30
18213220	19.22
18214061	49.50
18214207	101.77
18214241	28.67
18214378	241.20
18215043	176.79
18216030	79.24
18216091	25.15
18217102	43.40
18217583	657.85
18217732	25.26
18219139	70.12
18220386	20.95
18220514	133.15
18226332	76.74
18228912	20818.90
18229080	53.00
18229189	79.30
18229647	159.90
18230882	1302.90
18231295	109.90
18232828	238.60
18232847	47.40
18232879	29.92
18235763	92.19
18235971	1911.27
18235984	23.00
18236627	105.75
18236631	21.06
18237303	177.25
18237367	24.11
18239653	23.85
18239693	85.43
18240851	85.31
18241594	28.70
18241781	82.57
18242187	38.10
18242456	1095.00
18242482	56.81
18242700	21.35
18242826	31.43
18245901	1100.00
18247943	374.86
18249828	39.05
18249980	1139.58
18257207	1340.00
18257974	24.43
18258928	16.00
18259445	41.45
18260084	52.95
18260380	53.00
18260804	31.38
18263566	47.13
18264179	111.15
18264428	21.00
18265598	71.50
18265660	107.20
18266413	544.60
18267161	888.00
18267484	98.40
18267941	23.65
18269009	84.10
18270274	93.33
18270318	41.25
18270487	72.10
18277246	35.33
18277254	484.50
18277943	41.60
18278352	61.00
18278492	107.74
18278855	44.35
18279736	227.77
18280073	124.13
18281062	97.10
18282813	25.75
18288546	47.20
18289728	119.85
18290684	52.33
18290948	1647.47
18291908	45.14
18292609	107.95
18295189	86.00
18295587	37.25
18296304	91.75
18297710	32.33
18300357	111.00
18301870	27.90
18303668	218.75
18304069	57.50
18304597	99.75
18304624	339.05
18304956	13.24
18307115	83.80
18307686	87.45
18308299	1050.00
18309915	32.67
18310460	59.17
18310846	484.40
18311026	119.15
18311151	23.25
18313932	21.50
18314574	25.80
18316117	46.60
18324895	57.14
18325623	93.60
18325846	74.29
18326274	393.00
18326312	22.75
18326454	69.82
18327442	51.40
18327444	93.00
18328834	29.62
18330630	8.55
18331934	33.33
18332355	11.00
18332765	88.05
18333149	42.00
18333718	46.23
18335390	77.14
18335524	46.33
18335750	76.25
18336464	16.18
18336563	55.00
18337063	124.45
18337563	104.18
18338665	98.57
18341838	32.80
18341923	428.95
18342174	39.50
18342837	31.85
18343070	64.05
18343132	33.75
18345770	69.30
18347571	1125.00
18348418	27.50
18349818	86.43
18350100	31.50
18351341	54.67
18353114	117.05
18353836	80.85
18354509	65.05
18355461	25.56
18355511	48.33
18356562	49.14
18357231	31.95
18357977	145.43
18358266	46.67
18364539	22.75
18364561	39.81
18364603	27.40
18365476	2994.30
18365619	3206.64
18366919	34.85
18367307	43.67
18369610	26.50
18373015	20.33
18373494	98.00
18374060	109.35
18374613	209.60
18375487	284.65
18375528	16.45
18377690	319.05
18378306	310.75
18378328	1265.62
18379482	83.24
18383409	96.60
18383454	26.50
18386724	50.48
18386926	40.00
18389390	42.65
18390504	20.75
18390693	58.50
18393027	511.35
18396372	1158.75
18406055	6448.50
18409372	21.15
18409611	21.25
18409722	46.65
18412616	114.00
18414153	54.10
18414189	19.94
18414364	4168.75
18416649	132.15
18419321	1400.00
18419406	193.67
18419963	50.95
18420934	78.40
18427724	140.15
18428700	25.30
18431104	96.62
18437349	106.90
18438586	7263.50
18439425	185.30
18440455	464.70
18440564	780.70
18440658	97.50
18440721	137.09
18440760	19.71
18443740	22.50
18444609	21.65
18444725	92771.25
18446290	18.50
18446311	35.68
18446331	36.19
18450777	168.40
18451227	327.80
18452044	47.00
18452356	36.00
18454174	36.07
18455411	6.80
18456206	333.00
18456255	33.90
18456838	213.25
18457152	25.36
18458268	60.40
18460301	3369.25
18461180	35.24
18461642	79.15
18462092	44.90
18465499	142.43
18466264	163.00
18471616	1182.50
18474042	35.00
18475800	30.90
18478191	32.90
18478919	166.00
18479526	98.55
18480119	426.00
18480149	124.70
18480853	161.60
18480999	301.48
18484401	330.71
18484642	1187.38
18485472	304.05
18486376	128.10
18486675	260.50
18488487	598.75
18489683	58.25
18498953	8.10
18499515	34.00
18501113	289.10
18502014	124.17
18502590	87.35
18505206	50.55
18505551	74.85
18507148	76.45
18507154	68.76
18508501	87.15
18508574	98.73
18516637	149.76
18516692	19.62
18516946	105.65
18519231	46.50
18520288	18.58
18520443	1017.45
18522178	115.50
18522298	295.67
18525154	7.75
18526112	113.65
18526214	117.78
18527104	5027.50
18527290	9289.67
18528063	67.65
18528401	138.40
18528638	1300.00
18529067	1231.25
18529094	41.76
18531466	39.47
18531603	38.30
18531781	1200.00
18532143	33.42
18533595	1250.00
18535866	106.24
18535903	139.40
18538244	77.00
18538298	123.24
18539713	22.57
18539957	102.62
18540256	81.29
18542198	140.70
18544564	130.00
18544826	36.20
18545350	5.62
18545701	145.38
18546202	96.90
18547617	71.00
18548172	1389.29
18548246	28.94
18560894	31.00
18562934	32.11
18568585	162.80
18569326	956.55
18572715	64.05
18575190	962.50
18575842	78.90
18577800	2.71
18578227	202.00
18580278	256.57
18580404	5.05
18581793	78.25
18585217	1203.75
18586567	74.30
18586694	37.05
18589158	125.05
18593087	1220.45
18593361	136.70
18595271	30.65
18605663	36.52
18607567	8.90
18610229	57.09
18610700	409.50
18611515	None
18612259	1242.50
18613513	33.89
18614227	538.17
18614436	17194.15
18614678	57.29
18615001	44652.25
18616547	17610.26
18620379	28.75
18621668	37.78
18622706	63.75
18624719	26.67
18628596	58.95
18630837	89.67
18635018	69.90
18635428	7180.05
18637125	115272.65
18637193	34.75
18637887	22.48
18638327	67.05
18648700	190.00
18649048	46.29
18649794	20.24
18650118	278.85
18652379	638.71
18652604	31.39
18653689	130.21
18655136	92.70
18655542	549.00
18655587	107.60
18659071	24.00
18659114	175.89
18663714	65.50
18665183	9.27
18665307	29.52
18665532	1158.12
18665979	55.95
18667605	10.35
18667710	42.76
18668713	27.05
18668772	31.19
18669050	1977.40
18671016	160.06
18671135	67.90
18672495	8.35
18673924	31.00
18675219	85.40
18675265	74.43
18676640	91.65
18676641	37.50
18676685	35.70
18676733	1300.00
18676817	376.20
18677753	170.00
18682833	1924.78
18683242	64.52
18685405	19.78
18686731	59.67
18694804	116.86
18695463	140.90
18698530	58.00
18700979	1093.36
18702212	103.95
18703958	57.00
18704476	42.86
18704851	121.75
18706730	54.75
18708045	66.05
18708239	19.45
18709554	45.00
18710759	68.88
18711196	10.19
18713466	148.55
18714011	63.86
18716576	884.60
18720444	399.25
18721056	64.65
18722167	59.95
18722933	497.85
18724699	6947.10
18726536	86.05
18728115	71.38
18731763	14.08
18733366	25.69
18735191	64.81
18736500	71.55
18738866	121.15
18738966	341.50
18746518	12.33
18747293	326.85
18753198	23735.60
18756604	78.33
18757852	83.48
18760342	88.21
18760594	25.67
18760610	28.80
18762185	10.50
18762636	34.00
18763083	4.15
18764500	60.00
18766497	154.88
18768654	34.36
18769520	24.52
18772789	1055.16
18774084	36.05
18774237	None
18777529	21.25
18778515	33.85
18781051	94.95
18781229	7.69
18785017	53.55
18787243	302.10
18789942	119.56
18790341	29.17
18790736	89.33
18801101	39.19
18801987	4.70
18803109	5510.80
18803470	49.47
18807022	9.93
18809596	43.57
18809831	22.17
18810157	93.73
18810992	54.57
18811446	55.50
18812603	70.00
18814306	23.75
18814805	13.33
18816763	37.35
18817946	52.90
18819023	385.25
18820636	70.16
18821381	104.29
18823253	31.00
18823902	113.79
18824469	28.25
18826247	59.35
18827335	41.91
18827581	108.71
18828039	None
18832341	35.52
18833876	22.25
18834023	20169.15
18834312	17.67
18834673	31.43
18835667	49.25
18836379	86.86
18836395	55.20
18837608	43.05
18839407	71.67
18840293	32.71
18842147	50.33
18842194	98.75
18842322	18.25
18842454	88.81
18844476	20.90
18845310	80.00
18846793	46.40
18847566	18.10
18855156	33.86
18855301	32.24
18855689	16.09
18855837	40.48
18855878	100.92
18857886	304.75
18858674	29.52
18859061	1643.57
18859570	813.85
18862168	38.10
18862326	73.67
18863438	898.30
18863892	84.05
18863966	137.62
18865830	34.44
18865929	79.14
18866358	82.95
18867301	122.10
18867908	6.90
18868108	23.18
18872243	89.25
18873581	25.50
18873980	50.90
18875144	183.40
18875763	116.33
18876088	22.14
18878245	82.60
18878840	100.55
18879915	108.25
18880847	1300.00
18881199	28.30
18881910	40.25
18881981	73.55
18884733	42.71
18884891	33.57
18885274	38888.00
18887047	6975.33
18889666	404.19
18893702	131.00
18897459	69.00
18901850	68.20
18911434	25.00
18911608	277.50
18911668	68.44
18912247	20.80
18912411	46.30
18912654	30.56
18912988	5.80
18915178	103.40
18916846	91.40
18917078	35.00
18917470	86.60
18918038	90.17
18922544	9.33
18923942	84.67
18924882	25.00
18925198	31.47
18926760	29.25
18932344	21.08
18935827	22.71
18936944	417.92
18937625	1757.50
18938226	78.30
18940425	22.95
18940634	17.75
18941337	84.55
18944355	5657.05
18946571	121.85
18946575	34.00
18948032	76.35
18949427	22.40
18951829	50.90
18955047	92.45
18956727	113.44
18958420	21.25
18958811	51.10
18960954	51.67
18970012	8094.86
18972104	25.15
18973422	16.19
18973565	24.75
18973994	21.24
18974043	250.00
18974050	59.81
18975758	18.33
18978280	89.53
18979158	11.90
18979516	62.40
18979645	157.75
18981808	31.43
18982263	115.50
18983427	23.29
18985390	4160.11
18986116	6383.70
18990948	30.00
18991051	25.00
18993072	97.45
18995920	1562.36
18996576	2125.11
18996713	86.29
18997080	788.30
18997843	2122.88
18998776	19.60
19000608	23.35
19000977	91.71
19001500	85.86
19002699	96.65
19002852	23.05
19006314	41.14
19006607	99.00
19007362	122.14
19007457	78.95
19008922	39.00
19009083	60.50
19009506	40.10
19009527	38.75
19014339	21749.55
19015439	150.67
19016920	32.75
19017967	45.57
19018040	71.25
19018047	93.65
19018864	16.38
19019373	1100.00
19019385	57.86
19019653	68.05
19019777	88.43
19019800	70.52
19020207	76.60
19021451	83.00
19025044	128.92
19030530	173.27
19031524	11.67
19033177	87.23
19034780	65.44
19035593	633.00
19036084	80.52
19037861	63816.08
19038700	59.05
19039154	38.33
19039342	17.56
19039925	12.24
19040360	149.40
19040634	506.45
19042308	26.85
19042859	5.92
19046986	84.93
19047535	6998.24
19050062	73.24
19052122	None
19053639	27.45
19054379	87.17
19054423	112.10
19057684	4557.60
19061662	22.00
19062872	73.10
19063393	107.45
19065406	20.25
19070205	11.33
19070455	37.70
19070983	107.12
19071676	50.00
19072327	33.78
19072683	1139.05
19073137	68.95
19074416	22.50
19075251	23.20
19077395	3000.00
