14318564	5
14322189	5
14346139	5
14352679	5
14381961	5
14396783	1
14417978	5
14424569	5
14446951	2
14472893	5
14537801	5
14555881	1
14568494	3
14585602	2
14611935	5
14614161	5
14654174	5
14747104	5
14747220	5
14755522	5
14759895	5
14760277	5
14804607	3
14926830	5
14927601	5
14983133	5
15050126	5
15050737	3
15053203	5
15065798	5
15072168	4
15073551	5
15093534	5
15094340	2
15094855	5
15102363	5
15159188	3
15208726	5
15267766	1
15276669	5
15315984	3
15335550	5
15344029	5
15379532	1
15394799	5
15447511	5
15449771	5
15560850	5
15630821	1
15648285	5
15683978	1
15712934	5
15717401	5
15748591	2
15751212	1
15753269	2
15758654	4
15760345	3
15779676	1
15821138	4
15846728	1
15847123	1
15858556	4
15872858	1
15894139	1
15895356	4
15998086	1
15999306	5
16011265	5
16022883	5
16023420	3
16024623	1
16025412	5
16038601	1
16045371	4
16049475	1
16083988	5
16088183	4
16091242	1
16098986	4
16101508	4
16105920	1
16129806	1
16151271	4
16157940	1
16170971	1
16177631	1
16177755	3
16182328	1
16190001	1
16216837	2
16231786	1
16233736	4
16233825	2
16252828	5
16259930	1
16294024	1
16300470	4
16314327	5
16314931	5
16342909	1
16381960	4
16390965	1
16397991	5
16405916	5
16416099	1
16418512	5
16428278	5
16479597	1
16482565	5
16483394	1
16486607	5
16490354	4
16497545	5
16503472	5
16529106	5
16530513	5
16562393	5
16574351	3
16577976	1
16578163	1
16585616	1
16585948	5
16591624	1
16593518	1
16601368	3
16614134	5
16615365	1
16615511	2
16618714	5
16631516	1
16636767	1
16670921	1
16678301	5
16714686	1
16715085	4
16731140	2
16733519	4
16740129	5
16754924	3
16759265	5
16764346	5
16765236	2
16765730	4
16774352	5
16777643	5
16825832	2
16851878	5
16913666	5
16916973	2
16919314	1
16936809	1
16946538	1
16947624	1
16952573	1
16955266	1
16979869	1
16981402	1
16990277	1
16992443	4
17000425	1
17011760	5
17016417	1
17021701	1
17034753	1
17072677	1
17090435	1
17090809	5
17097607	1
17103177	1
17103566	5
17109656	1
17110257	3
17113832	1
17122715	1
17133662	1
17140757	1
17153298	1
17160858	2
17180945	5
17199908	1
17214214	1
17218254	5
17218896	1
17236209	5
17239943	1
17245119	1
17257013	1
17257248	1
17280096	1
17321542	1
17330167	5
17346405	5
17351340	1
17353110	2
17369630	1
17371194	5
17383578	2
17440807	1
17447976	1
17448110	1
17462980	1
17463693	1
17470540	5
17485286	2
17486300	5
17499826	1
17506299	5
17520922	1
17530081	1
17537784	3
17537911	1
17539638	5
17547992	5
17559526	1
17559975	5
17565702	5
17580935	1
17584150	5
17584702	1
17606261	5
17614728	1
17626676	5
17656277	1
17656958	1
17681933	5
17682524	5
17684842	5
17686555	5
17694140	5
17701717	3
17702375	5
17706288	5
17713601	5
17727110	5
17732054	5
17739043	5
17748283	5
17752669	1
17756027	4
17777925	5
17780198	1
17780990	5
17787846	1
17789966	5
17792537	5
17796082	5
17797852	5
17798241	5
17807937	5
17808050	5
17811413	5
17812286	5
17812301	1
17821147	5
17823202	3
17824991	5
17836282	5
17837201	5
17837916	2
17843161	5
17843190	1
17844700	1
17850248	1
17853810	5
17854234	5
17854724	5
17868505	5
17868954	5
17875473	1
17877408	1
17877514	5
17877608	5
17882151	5
17884267	4
17891543	5
17895910	4
17896071	5
17899006	5
17900613	1
17909191	5
17913045	5
17914051	5
17919361	1
17919984	5
17931792	1
17937739	5
17942637	1
17945461	4
17946972	1
17950673	5
17952376	5
17955848	5
17956423	5
17956789	5
17960928	5
17963760	5
17964145	5
17968724	5
17969757	5
17971778	5
17978115	1
17978369	1
17980993	5
17985501	1
17992102	5
18001073	5
18011591	5
18015640	5
18040057	4
18046553	5
18048796	5
18050748	5
18061458	5
18063527	5
18070047	3
18076178	5
18076312	5
18081011	5
18089593	5
18099789	1
18104631	5
18108236	5
18108505	5
18111908	5
18116221	5
18117742	5
18121900	5
18123873	5
18141306	5
18145341	5
18168540	1
18176784	5
18180692	5
18182321	5
18189741	5
18192941	5
18194360	5
18205970	5
18206408	5
18209123	5
18212880	5
18217746	5
18229080	5
18231819	5
18236747	5
18241781	5
18250461	5
18256634	5
18256687	5
18278231	5
18285732	5
18287093	1
18287516	1
18290587	4
18290684	5
18301870	5
18302460	5
18302983	5
18306607	5
18309886	5
18310978	1
18319905	5
18325846	5
18345186	4
18349227	5
18362591	1
18385689	1
18386874	1
18387616	5
18401524	1
18408659	5
18408915	5
18432664	5
18442011	5
18442232	5
18466025	5
18467685	5
18468743	5
18472234	1
18479918	5
18480994	5
18482396	1
18493424	2
18498195	5
18500733	4
18502690	5
18504429	1
18523239	5
18529094	5
18533078	1
18547563	5
18555665	5
18558937	3
18589236	3
18594183	5
18598862	4
18599976	1
18616446	1
18618666	1
18625511	3
18630837	5
18642988	4
18645298	1
18648863	5
18653327	1
18656202	3
18668193	1
18669616	5
18669744	5
18672813	1
18679213	1
18680035	5
18700895	4
18702253	5
18702787	5
18704524	1
18717674	1
18723140	1
18745873	1
18751687	1
18764111	5
18770513	4
18771696	5
18781012	5
18792316	5
18795084	5
18807581	1
18819013	4
18825643	5
18829043	5
18835110	5
18844586	1
18855882	5
18864984	5
18873610	5
18890181	3
18897600	5
18940666	5
18943179	1
18945576	5
18955586	5
18978664	5
18984218	5
18987214	1
18991390	5
18991794	1
18993424	3
19020915	5
19024892	5
19028113	1
19036463	2
19040305	5
19041198	5
19076693	1
19093438	1
19094700	5
19095333	4
19100515	5
19111273	1
19111584	5
19112575	1
19124632	5
19152169	1
19169213	5
19201199	1
19201705	5
19227165	5
19233019	5
19244545	5
19255252	5
19263401	2
19276231	5
19308392	5
19330011	1
19330668	4
19331280	5
19336261	5
19342815	5
19347662	4
19361052	2
19425492	5
19427443	5
19460451	5
19468349	5
19474070	5
19474408	1
19486654	5
19489693	5
19554377	5
19601959	1
19617105	5
19625114	5
19625638	1
19627090	1
19627344	5
19641275	1
19694971	1
19701391	1
19754065	5
19755337	5
19773881	1
19868107	5
19905673	4
19919241	1
19947304	5
19968057	5
20072826	1
20073449	1
20085135	5
20111667	5
20117782	1
20121678	5
20133315	1
20158461	1
20164101	5
20174338	1
20184213	1
20256855	1
20277409	1
20299688	1
20338418	1
20360428	3
20372124	1
20383790	5
20391772	5
20393559	5
20401210	5
20427268	5
20498668	1
20533648	1
20605488	5
20667337	5
20748838	5
20759011	5
20801959	5
